sector,region,lista
SAB,SAB,SAB5821
SAB,SAB,SAB7420
SAB,SAB,SAB6961
SAB,SAB,SAB9403
SAB,SAB,SAB1991
SAB,SAB,SAB3342
SAB,SAB,SAB2885
SAB,SAB,SAB5914
SAB,SAB,SAB8984
SAB,SAB,SAB4250
SAB,SAB,SAB5625
SAB,SAB,SAB5907
SAB,SAB,SAB3412
SAB,SAB,SAB2751
SAB,SAB,SAB26
SAB,SAB,SAB7360
SAB,SAB,SAB2575
SAB,SAB,SAB4794
SAB,SAB,SAB2473
SAB,SAB,SAB1819
SAB,SAB,SAB972
SAB,SAB,SAB623
SAB,SAB,SAB775
SAB,SAB,SAB8767
SAB,SAB,SAB9357
SAB,SAB,SAB2677
SAB,SAB,SAB2819
SAB,SAB,SAB5108
SAB,SAB,SAB195
SAB,SAB,SAB7052
SAB,SAB,SAB4192
SAB,SAB,SAB4973
SAB,SAB,SAB9631
SAB,SAB,SAB5917
SAB,SAB,SAB8659
SAB,SAB,SAB7690
SAB,SAB,SAB2429
SAB,SAB,SAB6573
SAB,SAB,SAB9045
SAB,SAB,SAB7692
SAB,SAB,SAB4639
SAB,SAB,SAB52
SAB,SAB,SAB9319
SAB,SAB,SAB5206
SAB,SAB,SAB1115
SAB,SAB,SAB7756
SAB,SAB,SAB6197
SAB,SAB,SAB1734
SAB,SAB,SAB2262
SAB,SAB,SAB3794
SAB,SAB,SAB4252
SAB,SAB,SAB8192
SAB,SAB,SAB4964
SAB,SAB,SAB4644
SAB,SAB,SAB973
SAB,SAB,SAB3274
SAB,SAB,SAB9294
SAB,SAB,SAB3247
SAB,SAB,SAB8481
SAB,SAB,SAB6851
SAB,SAB,SAB8450
SAB,SAB,SAB9776
SAB,SAB,SAB8595
SAB,SAB,SAB9171
SAB,SAB,SAB3752
SAB,SAB,SAB8841
SAB,SAB,SAB1027
SAB,SAB,SAB4064
SAB,SAB,SAB6997
SAB,SAB,SAB3276
SAB,SAB,SAB1155
SAB,SAB,SAB8201
SAB,SAB,SAB7800
SAB,SAB,SAB3085
SAB,SAB,SAB218
SAB,SAB,SAB2694
SAB,SAB,SAB391
SAB,SAB,SAB9056
SAB,SAB,SAB1481
SAB,SAB,SAB1823
SAB,SAB,SAB766
SAB,SAB,SAB6551
SAB,SAB,SAB5830
SAB,SAB,SAB7485
SAB,SAB,SAB3142
SAB,SAB,SAB2723
SAB,SAB,SAB9455
SAB,SAB,SAB3068
SAB,SAB,SAB4396
SAB,SAB,SAB9867
SAB,SAB,SAB4750
SAB,SAB,SAB3133
SAB,SAB,SAB4068
SAB,SAB,SAB6114
SAB,SAB,SAB9844
SAB,SAB,SAB5956
SAB,SAB,SAB7225
SAB,SAB,SAB9100
SAB,SAB,SAB8538
SAB,SAB,SAB5963
SAB,SAB,SAB5903
SAB,SAB,SAB37
SAB,SAB,SAB9859
SAB,SAB,SAB2880
SAB,SAB,SAB2317
SAB,SAB,SAB8601
SAB,SAB,SAB3624
SAB,SAB,SAB3117
SAB,SAB,SAB5611
SAB,SAB,SAB4203
SAB,SAB,SAB1536
SAB,SAB,SAB6516
SAB,SAB,SAB7786
SAB,SAB,SAB1747
SAB,SAB,SAB557
SAB,SAB,SAB1886
SAB,SAB,SAB6123
SAB,SAB,SAB2497
SAB,SAB,SAB1779
SAB,SAB,SAB8588
SAB,SAB,SAB419
SAB,SAB,SAB1563
SAB,SAB,SAB3860
SAB,SAB,SAB3815
SAB,SAB,SAB2442
SAB,SAB,SAB5783
SAB,SAB,SAB2145
SAB,SAB,SAB8684
SAB,SAB,SAB4940
SAB,SAB,SAB7595
SAB,SAB,SAB1727
SAB,SAB,SAB2921
SAB,SAB,SAB142
SAB,SAB,SAB2794
SAB,SAB,SAB4553
SAB,SAB,SAB7007
SAB,SAB,SAB196
SAB,SAB,SAB6461
SAB,SAB,SAB3783
SAB,SAB,SAB4471
SAB,SAB,SAB7801
SAB,SAB,SAB2360
SAB,SAB,SAB3949
SAB,SAB,SAB6760
SAB,SAB,SAB3801
SAB,SAB,SAB3725
SAB,SAB,SAB3929
SAB,SAB,SAB3366
SAB,SAB,SAB856
SAB,SAB,SAB871
SAB,SAB,SAB3637
SAB,SAB,SAB1390
SAB,SAB,SAB6996
SAB,SAB,SAB3797
SAB,SAB,SAB1979
SAB,SAB,SAB5214
SAB,SAB,SAB406
SAB,SAB,SAB588
SAB,SAB,SAB3746
SAB,SAB,SAB9307
SAB,SAB,SAB7547
SAB,SAB,SAB6869
SAB,SAB,SAB896
SAB,SAB,SAB1558
SAB,SAB,SAB7432
SAB,SAB,SAB6022
SAB,SAB,SAB5026
SAB,SAB,SAB1864
SAB,SAB,SAB5730
SAB,SAB,SAB2453
SAB,SAB,SAB5046
SAB,SAB,SAB7320
SAB,SAB,SAB4435
SAB,SAB,SAB287
SAB,SAB,SAB8002
SAB,SAB,SAB5098
SAB,SAB,SAB1879
SAB,SAB,SAB6845
SAB,SAB,SAB9992
SAB,SAB,SAB2760
SAB,SAB,SAB8067
SAB,SAB,SAB3406
SAB,SAB,SAB270
SAB,SAB,SAB8768
SAB,SAB,SAB3305
SAB,SAB,SAB1451
SAB,SAB,SAB3764
SAB,SAB,SAB9537
SAB,SAB,SAB1286
SAB,SAB,SAB523
SAB,SAB,SAB5460
SAB,SAB,SAB1091
SAB,SAB,SAB8045
SAB,SAB,SAB5818
SAB,SAB,SAB7375
SAB,SAB,SAB8557
SAB,SAB,SAB3278
SAB,SAB,SAB317
SAB,SAB,SAB6717
SAB,SAB,SAB5652
SAB,SAB,SAB5680
SAB,SAB,SAB5771
SAB,SAB,SAB5437
SAB,SAB,SAB5689
SAB,SAB,SAB9547
SAB,SAB,SAB567
SAB,SAB,SAB1491
SAB,SAB,SAB7932
SAB,SAB,SAB9456
SAB,SAB,SAB8820
SAB,SAB,SAB1870
SAB,SAB,SAB984
SAB,SAB,SAB4156
SAB,SAB,SAB9436
SAB,SAB,SAB6676
SAB,SAB,SAB2523
SAB,SAB,SAB3634
SAB,SAB,SAB9609
SAB,SAB,SAB8318
SAB,SAB,SAB1111
SAB,SAB,SAB4117
SAB,SAB,SAB9807
SAB,SAB,SAB1149
SAB,SAB,SAB7229
SAB,SAB,SAB4476
SAB,SAB,SAB9387
SAB,SAB,SAB7497
SAB,SAB,SAB1079
SAB,SAB,SAB7227
SAB,SAB,SAB8593
SAB,SAB,SAB5943
SAB,SAB,SAB5023
SAB,SAB,SAB4515
SAB,SAB,SAB1435
SAB,SAB,SAB2854
SAB,SAB,SAB8495
SAB,SAB,SAB6018
SAB,SAB,SAB341
SAB,SAB,SAB5797
SAB,SAB,SAB7795
SAB,SAB,SAB263
SAB,SAB,SAB7561
SAB,SAB,SAB135
SAB,SAB,SAB2690
SAB,SAB,SAB7476
SAB,SAB,SAB6587
SAB,SAB,SAB4709
SAB,SAB,SAB7166
SAB,SAB,SAB9207
SAB,SAB,SAB9678
SAB,SAB,SAB5590
SAB,SAB,SAB8540
SAB,SAB,SAB7288
SAB,SAB,SAB4175
SAB,SAB,SAB1444
SAB,SAB,SAB3597
SAB,SAB,SAB4673
SAB,SAB,SAB2517
SAB,SAB,SAB9699
SAB,SAB,SAB4783
SAB,SAB,SAB6875
SAB,SAB,SAB7942
SAB,SAB,SAB2631
SAB,SAB,SAB8615
SAB,SAB,SAB6946
SAB,SAB,SAB2961
SAB,SAB,SAB2886
SAB,SAB,SAB6394
SAB,SAB,SAB6515
SAB,SAB,SAB4994
SAB,SAB,SAB1694
SAB,SAB,SAB3661
SAB,SAB,SAB7687
SAB,SAB,SAB2770
SAB,SAB,SAB191
SAB,SAB,SAB3124
SAB,SAB,SAB2936
SAB,SAB,SAB849
SAB,SAB,SAB3390
SAB,SAB,SAB9101
SAB,SAB,SAB2456
SAB,SAB,SAB8834
SAB,SAB,SAB6854
SAB,SAB,SAB3689
SAB,SAB,SAB8351
SAB,SAB,SAB9396
SAB,SAB,SAB9170
SAB,SAB,SAB3939
SAB,SAB,SAB8202
SAB,SAB,SAB2671
SAB,SAB,SAB759
SAB,SAB,SAB2659
SAB,SAB,SAB5612
SAB,SAB,SAB1565
SAB,SAB,SAB5221
SAB,SAB,SAB2501
SAB,SAB,SAB8006
SAB,SAB,SAB1542
SAB,SAB,SAB2856
SAB,SAB,SAB5063
SAB,SAB,SAB284
SAB,SAB,SAB534
SAB,SAB,SAB4755
SAB,SAB,SAB1381
SAB,SAB,SAB1971
SAB,SAB,SAB8116
SAB,SAB,SAB2912
SAB,SAB,SAB3754
SAB,SAB,SAB395
SAB,SAB,SAB5561
SAB,SAB,SAB6470
SAB,SAB,SAB4875
SAB,SAB,SAB6417
SAB,SAB,SAB9914
SAB,SAB,SAB4632
SAB,SAB,SAB5921
SAB,SAB,SAB399
SAB,SAB,SAB7647
SAB,SAB,SAB4566
SAB,SAB,SAB3242
SAB,SAB,SAB7118
SAB,SAB,SAB2348
SAB,SAB,SAB3532
SAB,SAB,SAB3050
SAB,SAB,SAB7961
SAB,SAB,SAB3295
SAB,SAB,SAB181
SAB,SAB,SAB5015
SAB,SAB,SAB6913
SAB,SAB,SAB1647
SAB,SAB,SAB5932
SAB,SAB,SAB3269
SAB,SAB,SAB2742
SAB,SAB,SAB6155
SAB,SAB,SAB4402
SAB,SAB,SAB4831
SAB,SAB,SAB8776
SAB,SAB,SAB5329
SAB,SAB,SAB5745
SAB,SAB,SAB2732
SAB,SAB,SAB2934
SAB,SAB,SAB3006
SAB,SAB,SAB7787
SAB,SAB,SAB347
SAB,SAB,SAB7683
SAB,SAB,SAB1922
SAB,SAB,SAB5308
SAB,SAB,SAB6070
SAB,SAB,SAB4490
SAB,SAB,SAB3211
SAB,SAB,SAB4084
SAB,SAB,SAB4217
SAB,SAB,SAB1622
SAB,SAB,SAB6300
SAB,SAB,SAB7684
SAB,SAB,SAB1847
SAB,SAB,SAB8229
SAB,SAB,SAB4628
SAB,SAB,SAB9317
SAB,SAB,SAB8792
SAB,SAB,SAB2251
SAB,SAB,SAB4967
SAB,SAB,SAB7093
SAB,SAB,SAB7459
SAB,SAB,SAB5045
SAB,SAB,SAB2059
SAB,SAB,SAB2045
SAB,SAB,SAB2589
SAB,SAB,SAB96
SAB,SAB,SAB2738
SAB,SAB,SAB1376
SAB,SAB,SAB3405
SAB,SAB,SAB5360
SAB,SAB,SAB1343
SAB,SAB,SAB783
SAB,SAB,SAB318
SAB,SAB,SAB9452
SAB,SAB,SAB9822
SAB,SAB,SAB3227
SAB,SAB,SAB1323
SAB,SAB,SAB4812
SAB,SAB,SAB966
SAB,SAB,SAB8238
SAB,SAB,SAB4618
SAB,SAB,SAB3234
SAB,SAB,SAB6952
SAB,SAB,SAB9497
SAB,SAB,SAB3461
SAB,SAB,SAB8191
SAB,SAB,SAB3934
SAB,SAB,SAB8384
SAB,SAB,SAB3056
SAB,SAB,SAB7879
SAB,SAB,SAB1488
SAB,SAB,SAB7713
SAB,SAB,SAB6987
SAB,SAB,SAB9569
SAB,SAB,SAB4867
SAB,SAB,SAB8741
SAB,SAB,SAB7006
SAB,SAB,SAB6408
SAB,SAB,SAB3333
SAB,SAB,SAB1677
SAB,SAB,SAB634
SAB,SAB,SAB8140
SAB,SAB,SAB6312
SAB,SAB,SAB7015
SAB,SAB,SAB1393
SAB,SAB,SAB9285
SAB,SAB,SAB5243
SAB,SAB,SAB1313
SAB,SAB,SAB5677
SAB,SAB,SAB3313
SAB,SAB,SAB6651
SAB,SAB,SAB470
SAB,SAB,SAB2267
SAB,SAB,SAB3625
SAB,SAB,SAB9105
SAB,SAB,SAB3618
SAB,SAB,SAB2226
SAB,SAB,SAB2949
SAB,SAB,SAB1367
SAB,SAB,SAB6974
SAB,SAB,SAB6722
SAB,SAB,SAB1181
SAB,SAB,SAB9669
SAB,SAB,SAB9281
SAB,SAB,SAB2606
SAB,SAB,SAB2371
SAB,SAB,SAB3432
SAB,SAB,SAB2824
SAB,SAB,SAB9339
SAB,SAB,SAB7790
SAB,SAB,SAB8170
SAB,SAB,SAB5904
SAB,SAB,SAB4966
SAB,SAB,SAB8125
SAB,SAB,SAB279
SAB,SAB,SAB4357
SAB,SAB,SAB7495
SAB,SAB,SAB998
SAB,SAB,SAB8933
SAB,SAB,SAB2822
SAB,SAB,SAB3777
SAB,SAB,SAB8012
SAB,SAB,SAB161
SAB,SAB,SAB5823
SAB,SAB,SAB8583
SAB,SAB,SAB2257
SAB,SAB,SAB5145
SAB,SAB,SAB384
SAB,SAB,SAB6614
SAB,SAB,SAB9854
SAB,SAB,SAB8271
SAB,SAB,SAB2415
SAB,SAB,SAB7253
SAB,SAB,SAB9485
SAB,SAB,SAB310
SAB,SAB,SAB9067
SAB,SAB,SAB5034
SAB,SAB,SAB1365
SAB,SAB,SAB4701
SAB,SAB,SAB232
SAB,SAB,SAB4056
SAB,SAB,SAB8983
SAB,SAB,SAB650
SAB,SAB,SAB2736
SAB,SAB,SAB8619
SAB,SAB,SAB7803
SAB,SAB,SAB7996
SAB,SAB,SAB2701
SAB,SAB,SAB4275
SAB,SAB,SAB6302
SAB,SAB,SAB647
SAB,SAB,SAB7098
SAB,SAB,SAB1587
SAB,SAB,SAB7477
SAB,SAB,SAB874
SAB,SAB,SAB3889
SAB,SAB,SAB589
SAB,SAB,SAB8175
SAB,SAB,SAB5876
SAB,SAB,SAB2216
SAB,SAB,SAB8669
SAB,SAB,SAB2980
SAB,SAB,SAB618
SAB,SAB,SAB4098
SAB,SAB,SAB2789
SAB,SAB,SAB7310
SAB,SAB,SAB7726
SAB,SAB,SAB418
SAB,SAB,SAB2924
SAB,SAB,SAB425
SAB,SAB,SAB3796
SAB,SAB,SAB6993
SAB,SAB,SAB4807
SAB,SAB,SAB5791
SAB,SAB,SAB4158
SAB,SAB,SAB1421
SAB,SAB,SAB2957
SAB,SAB,SAB603
SAB,SAB,SAB8674
SAB,SAB,SAB4202
SAB,SAB,SAB5694
SAB,SAB,SAB2621
SAB,SAB,SAB4190
SAB,SAB,SAB5902
SAB,SAB,SAB3471
SAB,SAB,SAB3608
SAB,SAB,SAB441
SAB,SAB,SAB4245
SAB,SAB,SAB3536
SAB,SAB,SAB180
SAB,SAB,SAB1552
SAB,SAB,SAB5068
SAB,SAB,SAB2803
SAB,SAB,SAB1776
SAB,SAB,SAB6853
SAB,SAB,SAB5618
SAB,SAB,SAB7307
SAB,SAB,SAB4720
SAB,SAB,SAB8645
SAB,SAB,SAB6726
SAB,SAB,SAB4532
SAB,SAB,SAB2490
SAB,SAB,SAB6150
SAB,SAB,SAB4629
SAB,SAB,SAB6459
SAB,SAB,SAB379
SAB,SAB,SAB9375
SAB,SAB,SAB6032
SAB,SAB,SAB5464
SAB,SAB,SAB4801
SAB,SAB,SAB2133
SAB,SAB,SAB6810
SAB,SAB,SAB5713
SAB,SAB,SAB677
SAB,SAB,SAB6837
SAB,SAB,SAB1631
SAB,SAB,SAB7134
SAB,SAB,SAB3306
SAB,SAB,SAB6113
SAB,SAB,SAB422
SAB,SAB,SAB6808
SAB,SAB,SAB9856
SAB,SAB,SAB4365
SAB,SAB,SAB1597
SAB,SAB,SAB452
SAB,SAB,SAB1570
SAB,SAB,SAB5375
SAB,SAB,SAB1249
SAB,SAB,SAB1355
SAB,SAB,SAB3659
SAB,SAB,SAB7807
SAB,SAB,SAB4238
SAB,SAB,SAB3544
SAB,SAB,SAB6034
SAB,SAB,SAB6005
SAB,SAB,SAB778
SAB,SAB,SAB2838
SAB,SAB,SAB5262
SAB,SAB,SAB8849
SAB,SAB,SAB9217
SAB,SAB,SAB9231
SAB,SAB,SAB1145
SAB,SAB,SAB9232
SAB,SAB,SAB3090
SAB,SAB,SAB4797
SAB,SAB,SAB3666
SAB,SAB,SAB5933
SAB,SAB,SAB9629
SAB,SAB,SAB6898
SAB,SAB,SAB8106
SAB,SAB,SAB5600
SAB,SAB,SAB780
SAB,SAB,SAB8716
SAB,SAB,SAB6892
SAB,SAB,SAB5154
SAB,SAB,SAB1653
SAB,SAB,SAB5179
SAB,SAB,SAB6644
SAB,SAB,SAB8951
SAB,SAB,SAB3695
SAB,SAB,SAB160
SAB,SAB,SAB5121
SAB,SAB,SAB5246
SAB,SAB,SAB480
SAB,SAB,SAB4719
SAB,SAB,SAB5685
SAB,SAB,SAB9823
SAB,SAB,SAB8221
SAB,SAB,SAB6360
SAB,SAB,SAB612
SAB,SAB,SAB7070
SAB,SAB,SAB5724
SAB,SAB,SAB8211
SAB,SAB,SAB8617
SAB,SAB,SAB1071
SAB,SAB,SAB8008
SAB,SAB,SAB9568
SAB,SAB,SAB7300
SAB,SAB,SAB859
SAB,SAB,SAB9943
SAB,SAB,SAB626
SAB,SAB,SAB3327
SAB,SAB,SAB7628
SAB,SAB,SAB2868
SAB,SAB,SAB2667
SAB,SAB,SAB9855
SAB,SAB,SAB3439
SAB,SAB,SAB2947
SAB,SAB,SAB4542
SAB,SAB,SAB1315
SAB,SAB,SAB5127
SAB,SAB,SAB2024
SAB,SAB,SAB3470
SAB,SAB,SAB2999
SAB,SAB,SAB6079
SAB,SAB,SAB6239
SAB,SAB,SAB544
SAB,SAB,SAB6674
SAB,SAB,SAB162
SAB,SAB,SAB2689
SAB,SAB,SAB9649
SAB,SAB,SAB6680
SAB,SAB,SAB2699
SAB,SAB,SAB4506
SAB,SAB,SAB8761
SAB,SAB,SAB6767
SAB,SAB,SAB6257
SAB,SAB,SAB9664
SAB,SAB,SAB481
SAB,SAB,SAB3300
SAB,SAB,SAB5469
SAB,SAB,SAB6707
SAB,SAB,SAB551
SAB,SAB,SAB6633
SAB,SAB,SAB698
SAB,SAB,SAB5814
SAB,SAB,SAB1643
SAB,SAB,SAB4332
SAB,SAB,SAB6358
SAB,SAB,SAB8117
SAB,SAB,SAB2151
SAB,SAB,SAB9681
SAB,SAB,SAB746
SAB,SAB,SAB7657
SAB,SAB,SAB5295
SAB,SAB,SAB4671
SAB,SAB,SAB7901
SAB,SAB,SAB4640
SAB,SAB,SAB4828
SAB,SAB,SAB6803
SAB,SAB,SAB1839
SAB,SAB,SAB6281
SAB,SAB,SAB3706
SAB,SAB,SAB8033
SAB,SAB,SAB1757
SAB,SAB,SAB2054
SAB,SAB,SAB9350
SAB,SAB,SAB6418
SAB,SAB,SAB5615
SAB,SAB,SAB1432
SAB,SAB,SAB6566
SAB,SAB,SAB6622
SAB,SAB,SAB1548
SAB,SAB,SAB6340
SAB,SAB,SAB8808
SAB,SAB,SAB1736
SAB,SAB,SAB1714
SAB,SAB,SAB3971
SAB,SAB,SAB8043
SAB,SAB,SAB8240
SAB,SAB,SAB1568
SAB,SAB,SAB9767
SAB,SAB,SAB2046
SAB,SAB,SAB1336
SAB,SAB,SAB9667
SAB,SAB,SAB696
SAB,SAB,SAB427
SAB,SAB,SAB8219
SAB,SAB,SAB361
SAB,SAB,SAB5734
SAB,SAB,SAB3711
SAB,SAB,SAB6646
SAB,SAB,SAB6453
SAB,SAB,SAB1292
SAB,SAB,SAB932
SAB,SAB,SAB3370
SAB,SAB,SAB4539
SAB,SAB,SAB5459
SAB,SAB,SAB1122
SAB,SAB,SAB8397
SAB,SAB,SAB1735
SAB,SAB,SAB1929
SAB,SAB,SAB2581
SAB,SAB,SAB2782
SAB,SAB,SAB6362
SAB,SAB,SAB7558
SAB,SAB,SAB2873
SAB,SAB,SAB2098
SAB,SAB,SAB6598
SAB,SAB,SAB2990
SAB,SAB,SAB8302
SAB,SAB,SAB8239
SAB,SAB,SAB1449
SAB,SAB,SAB8242
SAB,SAB,SAB659
SAB,SAB,SAB5499
SAB,SAB,SAB455
SAB,SAB,SAB342
SAB,SAB,SAB1817
SAB,SAB,SAB959
SAB,SAB,SAB1007
SAB,SAB,SAB946
SAB,SAB,SAB8145
SAB,SAB,SAB1387
SAB,SAB,SAB482
SAB,SAB,SAB1024
SAB,SAB,SAB8154
SAB,SAB,SAB648
SAB,SAB,SAB9955
SAB,SAB,SAB7837
SAB,SAB,SAB8863
SAB,SAB,SAB8164
SAB,SAB,SAB2788
SAB,SAB,SAB7101
SAB,SAB,SAB4663
SAB,SAB,SAB93
SAB,SAB,SAB8679
SAB,SAB,SAB3279
SAB,SAB,SAB5291
SAB,SAB,SAB9079
SAB,SAB,SAB518
SAB,SAB,SAB9778
SAB,SAB,SAB823
SAB,SAB,SAB933
SAB,SAB,SAB1766
SAB,SAB,SAB5458
SAB,SAB,SAB1395
SAB,SAB,SAB8931
SAB,SAB,SAB3915
SAB,SAB,SAB8803
SAB,SAB,SAB6442
SAB,SAB,SAB662
SAB,SAB,SAB8394
SAB,SAB,SAB14
SAB,SAB,SAB3839
SAB,SAB,SAB4847
SAB,SAB,SAB4950
SAB,SAB,SAB5422
SAB,SAB,SAB4728
SAB,SAB,SAB138
SAB,SAB,SAB7168
SAB,SAB,SAB3360
SAB,SAB,SAB7252
SAB,SAB,SAB632
SAB,SAB,SAB3724
SAB,SAB,SAB8171
SAB,SAB,SAB815
SAB,SAB,SAB9784
SAB,SAB,SAB6763
SAB,SAB,SAB3042
SAB,SAB,SAB3413
SAB,SAB,SAB1942
SAB,SAB,SAB1303
SAB,SAB,SAB5078
SAB,SAB,SAB3578
SAB,SAB,SAB4320
SAB,SAB,SAB1368
SAB,SAB,SAB5027
SAB,SAB,SAB1401
SAB,SAB,SAB9573
SAB,SAB,SAB1489
SAB,SAB,SAB4377
SAB,SAB,SAB4756
SAB,SAB,SAB706
SAB,SAB,SAB4439
SAB,SAB,SAB2406
SAB,SAB,SAB9591
SAB,SAB,SAB9925
SAB,SAB,SAB5526
SAB,SAB,SAB2239
SAB,SAB,SAB719
SAB,SAB,SAB2101
SAB,SAB,SAB9467
SAB,SAB,SAB33
SAB,SAB,SAB2359
SAB,SAB,SAB6691
SAB,SAB,SAB5892
SAB,SAB,SAB1519
SAB,SAB,SAB641
SAB,SAB,SAB8383
SAB,SAB,SAB6522
SAB,SAB,SAB5610
SAB,SAB,SAB103
SAB,SAB,SAB4569
SAB,SAB,SAB1906
SAB,SAB,SAB5312
SAB,SAB,SAB5512
SAB,SAB,SAB4164
SAB,SAB,SAB8680
SAB,SAB,SAB4323
SAB,SAB,SAB3398
SAB,SAB,SAB1442
SAB,SAB,SAB1339
SAB,SAB,SAB2617
SAB,SAB,SAB5809
SAB,SAB,SAB3013
SAB,SAB,SAB5321
SAB,SAB,SAB664
SAB,SAB,SAB5982
SAB,SAB,SAB6650
SAB,SAB,SAB5484
SAB,SAB,SAB369
SAB,SAB,SAB2632
SAB,SAB,SAB6153
SAB,SAB,SAB2516
SAB,SAB,SAB3572
SAB,SAB,SAB3972
SAB,SAB,SAB8513
SAB,SAB,SAB2766
SAB,SAB,SAB1589
SAB,SAB,SAB7630
SAB,SAB,SAB7089
SAB,SAB,SAB3088
SAB,SAB,SAB9990
SAB,SAB,SAB4031
SAB,SAB,SAB1001
SAB,SAB,SAB4803
SAB,SAB,SAB2661
SAB,SAB,SAB3766
SAB,SAB,SAB1514
SAB,SAB,SAB4945
SAB,SAB,SAB9113
SAB,SAB,SAB9332
SAB,SAB,SAB3179
SAB,SAB,SAB7540
SAB,SAB,SAB8026
SAB,SAB,SAB4309
SAB,SAB,SAB6687
SAB,SAB,SAB7379
SAB,SAB,SAB8815
SAB,SAB,SAB2906
SAB,SAB,SAB4616
SAB,SAB,SAB7857
SAB,SAB,SAB7775
SAB,SAB,SAB5867
SAB,SAB,SAB95
SAB,SAB,SAB7023
SAB,SAB,SAB6582
SAB,SAB,SAB5319
SAB,SAB,SAB571
SAB,SAB,SAB7782
SAB,SAB,SAB2043
SAB,SAB,SAB2452
SAB,SAB,SAB9531
SAB,SAB,SAB7509
SAB,SAB,SAB5417
SAB,SAB,SAB9128
SAB,SAB,SAB3089
SAB,SAB,SAB9108
SAB,SAB,SAB5211
SAB,SAB,SAB4972
SAB,SAB,SAB9322
SAB,SAB,SAB6421
SAB,SAB,SAB7287
SAB,SAB,SAB2693
SAB,SAB,SAB1259
SAB,SAB,SAB6385
SAB,SAB,SAB4086
SAB,SAB,SAB684
SAB,SAB,SAB9565
SAB,SAB,SAB8066
SAB,SAB,SAB1436
SAB,SAB,SAB9769
SAB,SAB,SAB9507
SAB,SAB,SAB6344
SAB,SAB,SAB1247
SAB,SAB,SAB2491
SAB,SAB,SAB1605
SAB,SAB,SAB8814
SAB,SAB,SAB5496
SAB,SAB,SAB3077
SAB,SAB,SAB840
SAB,SAB,SAB4889
SAB,SAB,SAB2879
SAB,SAB,SAB2511
SAB,SAB,SAB6198
SAB,SAB,SAB1494
SAB,SAB,SAB5693
SAB,SAB,SAB1025
SAB,SAB,SAB5131
SAB,SAB,SAB5537
SAB,SAB,SAB5501
SAB,SAB,SAB7883
SAB,SAB,SAB9266
SAB,SAB,SAB4477
SAB,SAB,SAB9007
SAB,SAB,SAB7295
SAB,SAB,SAB7340
SAB,SAB,SAB610
SAB,SAB,SAB4447
SAB,SAB,SAB2831
SAB,SAB,SAB6138
SAB,SAB,SAB6335
SAB,SAB,SAB9057
SAB,SAB,SAB4080
SAB,SAB,SAB6689
SAB,SAB,SAB2937
SAB,SAB,SAB1984
SAB,SAB,SAB1607
SAB,SAB,SAB2305
SAB,SAB,SAB1944
SAB,SAB,SAB2594
SAB,SAB,SAB2213
SAB,SAB,SAB8726
SAB,SAB,SAB4280
SAB,SAB,SAB6973
SAB,SAB,SAB5175
SAB,SAB,SAB2437
SAB,SAB,SAB1543
SAB,SAB,SAB7504
SAB,SAB,SAB5715
SAB,SAB,SAB7440
SAB,SAB,SAB1700
SAB,SAB,SAB4592
SAB,SAB,SAB7519
SAB,SAB,SAB2233
SAB,SAB,SAB346
SAB,SAB,SAB4958
SAB,SAB,SAB6365
SAB,SAB,SAB5245
SAB,SAB,SAB2001
SAB,SAB,SAB3457
SAB,SAB,SAB2193
SAB,SAB,SAB4328
SAB,SAB,SAB3206
SAB,SAB,SAB9053
SAB,SAB,SAB8577
SAB,SAB,SAB7900
SAB,SAB,SAB578
SAB,SAB,SAB3814
SAB,SAB,SAB512
SAB,SAB,SAB8759
SAB,SAB,SAB7467
SAB,SAB,SAB1564
SAB,SAB,SAB4927
SAB,SAB,SAB9163
SAB,SAB,SAB9328
SAB,SAB,SAB5411
SAB,SAB,SAB2872
SAB,SAB,SAB6729
SAB,SAB,SAB6629
SAB,SAB,SAB8190
SAB,SAB,SAB5005
SAB,SAB,SAB2304
SAB,SAB,SAB9987
SAB,SAB,SAB9077
SAB,SAB,SAB4955
SAB,SAB,SAB4824
SAB,SAB,SAB3302
SAB,SAB,SAB9588
SAB,SAB,SAB1769
SAB,SAB,SAB8312
SAB,SAB,SAB6338
SAB,SAB,SAB165
SAB,SAB,SAB854
SAB,SAB,SAB2974
SAB,SAB,SAB9117
SAB,SAB,SAB5289
SAB,SAB,SAB2217
SAB,SAB,SAB2793
SAB,SAB,SAB6556
SAB,SAB,SAB3912
SAB,SAB,SAB339
SAB,SAB,SAB6345
SAB,SAB,SAB8643
SAB,SAB,SAB9668
SAB,SAB,SAB9323
SAB,SAB,SAB3189
SAB,SAB,SAB4053
SAB,SAB,SAB374
SAB,SAB,SAB8328
SAB,SAB,SAB5644
SAB,SAB,SAB3798
SAB,SAB,SAB7029
SAB,SAB,SAB3015
SAB,SAB,SAB6378
SAB,SAB,SAB8737
SAB,SAB,SAB3642
SAB,SAB,SAB6143
SAB,SAB,SAB1090
SAB,SAB,SAB9853
SAB,SAB,SAB5785
SAB,SAB,SAB9864
SAB,SAB,SAB751
SAB,SAB,SAB6666
SAB,SAB,SAB8101
SAB,SAB,SAB3603
SAB,SAB,SAB4229
SAB,SAB,SAB3950
SAB,SAB,SAB3830
SAB,SAB,SAB9812
SAB,SAB,SAB2564
SAB,SAB,SAB5683
SAB,SAB,SAB3176
